,Unnamed: 0,rank,name,imdb_stub_link,imdb_full_link,wikipedia_url
978,78,979.,Jonathan Rhys Meyers,/name/nm0001667,https://www.imdb.com/name/nm0001667,https://en.wikipedia.org/wiki/Jonathan_Rhys_Meyers
979,79,980.,Michael Cera,/name/nm0148418,https://www.imdb.com/name/nm0148418,https://en.wikipedia.org/wiki/Michael_Cera
980,80,981.,Bill Paxton,/name/nm0000200,https://www.imdb.com/name/nm0000200,https://en.wikipedia.org/wiki/Bill_Paxton
981,81,982.,Ioan Gruffudd,/name/nm0344435,https://www.imdb.com/name/nm0344435,https://en.wikipedia.org/wiki/Ioan_Gruffudd
982,82,983.,Andrew Lincoln,/name/nm0511088,https://www.imdb.com/name/nm0511088,https://en.wikipedia.org/wiki/Andrew_Lincoln
983,83,984.,Ezra Miller,/name/nm3009232,https://www.imdb.com/name/nm3009232,https://en.wikipedia.org/wiki/Ezra_Miller
984,84,985.,Bill Pullman,/name/nm0000597,https://www.imdb.com/name/nm0000597,https://en.wikipedia.org/wiki/Bill_Pullman
985,85,986.,Craig Robinson,/name/nm0732497,https://www.imdb.com/name/nm0732497,https://en.wikipedia.org/wiki/Craig_Robinson
986,86,987.,Charlie Day,/name/nm0206359,https://www.imdb.com/name/nm0206359,https://en.wikipedia.org/wiki/Charlie_Day
987,87,988.,Andy Samberg,/name/nm1676221,https://www.imdb.com/name/nm1676221,https://en.wikipedia.org/wiki/Andy_Samberg
988,88,989.,Garrett Hedlund,/name/nm1330560,https://www.imdb.com/name/nm1330560,https://en.wikipedia.org/wiki/Garrett_Hedlund
989,89,990.,Cam Gigandet,/name/nm1544217,https://www.imdb.com/name/nm1544217,https://en.wikipedia.org/wiki/Cam_Gigandet
990,90,991.,John Krasinski,/name/nm1024677,https://www.imdb.com/name/nm1024677,https://en.wikipedia.org/wiki/John_Krasinski
991,91,992.,Kevin James,/name/nm0416673,https://www.imdb.com/name/nm0416673,https://en.wikipedia.org/wiki/Kevin_James
992,92,993.,Christopher Reeve,/name/nm0001659,https://www.imdb.com/name/nm0001659,https://en.wikipedia.org/wiki/Christopher_Reeve
993,93,994.,James McAvoy,/name/nm0564215,https://www.imdb.com/name/nm0564215,https://en.wikipedia.org/wiki/James_McAvoy
994,94,995.,Rufus Sewell,/name/nm0001722,https://www.imdb.com/name/nm0001722,https://en.wikipedia.org/wiki/Rufus_Sewell
995,95,996.,Adam Driver,/name/nm3485845,https://www.imdb.com/name/nm3485845,https://en.wikipedia.org/wiki/Adam_Driver
996,96,997.,Ned Beatty,/name/nm0000885,https://www.imdb.com/name/nm0000885,https://en.wikipedia.org/wiki/Ned_Beatty
997,97,998.,John Cleese,/name/nm0000092,https://www.imdb.com/name/nm0000092,https://en.wikipedia.org/wiki/John_Cleese
998,98,999.,John Turturro,/name/nm0001806,https://www.imdb.com/name/nm0001806,https://en.wikipedia.org/wiki/John_Turturro
999,99,"1,000.",Jerry Lewis,/name/nm0001471,https://www.imdb.com/name/nm0001471,https://en.wikipedia.org/wiki/Jerry_Lewis
